dataset,role,scale,loss_observed,index,mixture_domain,proportion_raw,proportion_normalized,mapping_type_A16,official_quality_domain_A16,candidate_quality_domains,candidate_weights,q_soft_0_1,q_semantic_range_low_0_1,q_semantic_range_high_0_1,q_semantic_range_width,mapping_confidence,rationale,weighted_soft_quality_contribution,weighted_soft_low_contribution,weighted_soft_high_contribution
A4_A5_train_1m,train,1m,True,203,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,204,freelaw,0.047,0.0469530469530469,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.008908012761182657,0.0001372896109738197,0.02383571428571426
A4_A5_train_1m,train,1m,True,205,freelaw,0.768,0.7695390781563125,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.14599827643348134,0.0022501142636149225,0.3906565130260521
A4_A5_train_1m,train,1m,True,206,freelaw,0.598,0.5974025974025973,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.1133402474720688,0.00174679122047541,0.3032714285714285
A4_A5_train_1m,train,1m,True,207,freelaw,0.486,0.486,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0922047552369513,0.0014210526315789306,0.24671790000000002
A4_A5_train_1m,train,1m,True,208,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,209,freelaw,0.005,0.005,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0009486085929727501,1.46198830409355e-05,0.00253825
A4_A5_train_1m,train,1m,True,210,freelaw,0.275,0.2752752752752753,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.05222569831181307,0.0008048984657171698,0.13974349349349352
A4_A5_train_1m,train,1m,True,211,freelaw,0.133,0.1331331331331331,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.02525824681989504,0.00038927816705594016,0.06758503503503503
A4_A5_train_1m,train,1m,True,212,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,213,freelaw,0.002,0.002,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0003794434371891,5.8479532163742e-06,0.0010153
A4_A5_train_1m,train,1m,True,214,freelaw,0.001,0.0009999999999999,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.00018972171859453106,2.9239766081868078e-06,0.0005076499999999493
A4_A5_train_1m,train,1m,True,215,freelaw,0.008,0.0079920079920079,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0015162574912651174,2.3368444421075455e-05,0.00405714285714281
A4_A5_train_1m,train,1m,True,216,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,217,freelaw,0.017,0.017,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.00322526921610735,4.970760233918071e-05,0.008630050000000002
A4_A5_train_1m,train,1m,True,218,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,219,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,220,freelaw,0.255,0.255,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.04837903824161025,0.0007456140350877105,0.12945075
A4_A5_train_1m,train,1m,True,221,freelaw,0.02,0.02,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0037944343718910004,5.8479532163742e-05,0.010153
A4_A5_train_1m,train,1m,True,222,freelaw,0.861,0.86013986013986,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.1631872124974101,0.0025150288308182743,0.43665
A4_A5_train_1m,train,1m,True,223,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,224,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,225,freelaw,0.023,0.0229770229770229,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.004359240287387248,6.718427771059248e-05,0.011664285714285676
A4_A5_train_1m,train,1m,True,226,freelaw,0.241,0.2412412412412412,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.04576870288417071,0.0007053837463194104,0.1224661161161161
A4_A5_train_1m,train,1m,True,227,freelaw,0.072,0.0719280719280719,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.013646317421386207,0.00021031599978968142,0.0365142857142857
A4_A5_train_1m,train,1m,True,228,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,229,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,230,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,231,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,232,freelaw,0.003,0.003003003003003,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0005697348906743238,8.780710535096388e-06,0.001524474474474473
A4_A5_train_1m,train,1m,True,233,freelaw,0.2,0.2002002002002001,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.03798232604495494,0.0005853807023397595,0.1016316316316316
A4_A5_train_1m,train,1m,True,234,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,235,freelaw,0.175,0.175,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.033201300754046245,0.0005116959064327425,0.08883875000000001
A4_A5_train_1m,train,1m,True,236,freelaw,0.045,0.0449550449550449,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.008528948388366374,0.00013144749986855077,0.022821428571428545
A4_A5_train_1m,train,1m,True,237,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,238,freelaw,0.003,0.003003003003003,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0005697348906743238,8.780710535096388e-06,0.001524474474474473
A4_A5_train_1m,train,1m,True,239,freelaw,0.024,0.024024024024024,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0045578791253945905,7.02456842807711e-05,0.012195795795795784
A4_A5_train_1m,train,1m,True,240,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,241,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,242,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,243,freelaw,0.006,0.006006006006006,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0011394697813486476,1.7561421070192775e-05,0.003048948948948946
A4_A5_train_1m,train,1m,True,244,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,245,freelaw,0.09,0.0901803607214428,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.01710917301954858,0.0002636852652673735,0.04578006012024044
A4_A5_train_1m,train,1m,True,246,freelaw,0.16,0.16,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.030355474975128003,0.000467836257309936,0.081224
A4_A5_train_1m,train,1m,True,247,freelaw,0.144,0.1441441441441441,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.02734727475236756,0.00042147410568462687,0.07317477477477476
A4_A5_train_1m,train,1m,True,248,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,249,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,250,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,251,freelaw,0.549,0.549,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.10415722350840796,0.0016052631578947181,0.27869985
A4_A5_train_1m,train,1m,True,252,freelaw,0.137,0.1371371371371371,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.026017893340794136,0.00040098578110273536,0.06961766766766765
A4_A5_train_1m,train,1m,True,253,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
